,2016greenironhack-taycurt17,2016greenironhack-lheston,2016greenironhack-dengc,2016greenironhack-lostkuma,2016greenironhack-crloflin,2016greenironhack-meetalivaidya,2016greenironhack-sabrina-hsu,2016greenironhack-aterriqu,2016greenironhack-prachitamane,2016greenironhack-mgogte,2016greenironhack-Christyyy,2016greenironhack-pmittal115,2016greenironhack-ankitbatheja,2016greenironhack-patrickherrod,2016greenironhack-pjt90,2016greenironhack-cgrieger12,2016greenironhack-wluan,2016greenironhack-MegamindHenry,2016greenironhack-abelal16,2016greenironhack-jeffkeilmann,2016greenironhack-ishwetasingh,2016greenironhack-huayifang,2016greenironhack-ccand93,2016greenironhack-shiboo18,2016greenironhack-tanmayee123,2016greenironhack-sauravn
2016greenironhack-taycurt17,0.125,0.0,0.7777777777777778,0.21875,0.8888888888888888,0.625,0.0,0.625,0.5,0.0,0.25,0.3,0.0,0.020202020202020204,0.0,0.15,0.375,0.16666666666666666,0.45454545454545453,0.0,0.015355086372360844,0.625,0.0,0.0,0.175,0.0446927374301676
2016greenironhack-lheston,0.5,0.0,0.25,0.06451612903225806,0.2222222222222222,0.4,0.0,0.4,0.5,0.0,1.0,0.4,0.0,0.021505376344086023,0.0,0.05263157894736842,0.6666666666666666,0.3333333333333333,0.25,0.0,0.003838771593090211,0.4,0.0,0.0,0.05128205128205128,0.0111731843575419
2016greenironhack-dengc,0.07692307692307693,0.0,0.6153846153846154,0.2222222222222222,0.6923076923076923,0.38461538461538464,0.0,0.38461538461538464,0.3076923076923077,0.0,0.15384615384615385,0.2857142857142857,0.0,0.02912621359223301,0.0,0.18604651162790697,0.23076923076923078,0.11764705882352941,0.5,0.0,0.02495201535508637,0.38461538461538464,0.0,0.0,0.20930232558139536,0.06077348066298342
2016greenironhack-lostkuma,0.045454545454545456,0.0,0.2,0.65625,0.14814814814814814,0.17391304347826086,0.0,0.17391304347826086,0.18181818181818182,0.0,0.09090909090909091,0.17391304347826086,0.0,0.19791666666666666,0.0,0.5789473684210527,0.13636363636363635,0.07692307692307693,0.25,0.0,0.04222648752399232,0.17391304347826086,0.0,0.0,0.5641025641025641,0.11049723756906077
2016greenironhack-crloflin,0.16666666666666666,0.0,0.75,0.1935483870967742,0.6666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.6666666666666666,0.0,0.3333333333333333,0.375,0.0,0.020618556701030927,0.0,0.15789473684210525,0.5,0.2,0.5555555555555556,0.0,0.011516314779270634,0.8333333333333334,0.0,0.0,0.15384615384615385,0.0335195530726257
2016greenironhack-meetalivaidya,0.00684931506849315,0.0,0.0547945205479452,0.19594594594594594,0.06164383561643835,0.03424657534246575,0.0,0.03424657534246575,0.0273972602739726,0.0,0.0136986301369863,0.027210884353741496,0.0,0.2193877551020408,0.0,0.2602739726027397,0.02054794520547945,0.013333333333333334,0.047619047619047616,0.0,0.2802303262955854,0.03424657534246575,0.0,0.0,0.2671232876712329,0.47058823529411764
2016greenironhack-sabrina-hsu,0.25,0.0,0.5,0.12903225806451613,0.4444444444444444,0.8,0.0,0.8,1.0,0.0,0.5,0.5,0.0,0.021052631578947368,0.0,0.10526315789473684,0.75,0.25,0.5,0.0,0.007677543186180422,0.8,0.0,0.0,0.10256410256410256,0.0223463687150838
2016greenironhack-aterriqu,0.2,0.0,0.625,0.16129032258064516,0.5555555555555556,1.0,0.0,1.0,0.8,0.0,0.4,0.42857142857142855,0.0,0.020833333333333332,0.0,0.13157894736842105,0.6,0.2222222222222222,0.625,0.0,0.009596928982725527,1.0,0.0,0.0,0.1282051282051282,0.027932960893854747
2016greenironhack-prachitamane,0.022222222222222223,0.0,0.17777777777777778,0.46153846153846156,0.2,0.1111111111111111,0.0,0.1111111111111111,0.08888888888888889,0.0,0.044444444444444446,0.08695652173913043,0.0,0.3142857142857143,0.0,0.8444444444444444,0.06666666666666667,0.04081632653061224,0.15217391304347827,0.0,0.08637236084452975,0.1111111111111111,0.0,0.0,0.8666666666666667,0.23756906077348067
2016greenironhack-mgogte,0.25,0.0,0.5,0.12903225806451613,0.4444444444444444,0.8,0.0,0.8,1.0,0.0,0.5,0.5,0.0,0.021052631578947368,0.0,0.10526315789473684,0.75,0.25,0.5,0.0,0.007677543186180422,0.8,0.0,0.0,0.10256410256410256,0.0223463687150838
