,2016greenironhack-taycurt17,2016greenironhack-lheston,2016greenironhack-dengc,2016greenironhack-lostkuma,2016greenironhack-crloflin,2016greenironhack-meetalivaidya,2016greenironhack-sabrina-hsu,2016greenironhack-aterriqu,2016greenironhack-prachitamane,2016greenironhack-mgogte,2016greenironhack-Christyyy,2016greenironhack-pmittal115,2016greenironhack-ankitbatheja,2016greenironhack-patrickherrod,2016greenironhack-pjt90,2016greenironhack-cgrieger12,2016greenironhack-wluan,2016greenironhack-MegamindHenry,2016greenironhack-abelal16,2016greenironhack-jeffkeilmann,2016greenironhack-ishwetasingh,2016greenironhack-huayifang,2016greenironhack-ccand93,2016greenironhack-shiboo18,2016greenironhack-tanmayee123,2016greenironhack-sauravn
2016greenironhack-taycurt17,0.125,0.0,0.3,0.07142857142857142,0.06666666666666667,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.25,0.12121212121212122,0.03,0.0,0.0,0.0,0.46153846153846156,0.0,0.4444444444444444,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.08450704225352113
2016greenironhack-lheston,0.5,0.0,0.1111111111111111,0.125,0.1111111111111111,0.0,0.25,0.4,0.0,0.0,0.2857142857142857,0.03333333333333333,0.021052631578947368,0.0,0.0,0.0,0.18181818181818182,0.0,0.4,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.028985507246376812
2016greenironhack-dengc,0.07692307692307693,0.0,0.4090909090909091,0.1111111111111111,0.23529411764705882,0.041666666666666664,0.23076923076923078,0.38461538461538464,0.1,0.0,0.5384615384615384,0.13513513513513514,0.02857142857142857,0.0,0.0,0.0,0.4117647058823529,0.0,0.38461538461538464,0.15384615384615385,0.0,0.125,0.0,0.0,0.0,0.1232876712328767
2016greenironhack-lostkuma,0.0,0.0,0.061224489795918366,0.1388888888888889,0.024390243902439025,0.06976744186046512,0.027777777777777776,0.05405405405405406,0.13157894736842105,0.0,0.05128205128205128,0.7027027027027027,0.19444444444444445,0.02631578947368421,0.0,0.0,0.046511627906976744,0.0,0.05405405405405406,0.0,0.0,0.2,0.0,0.0,0.0,0.3037974683544304
2016greenironhack-crloflin,0.1111111111111111,0.0,0.22727272727272727,0.14285714285714285,0.5454545454545454,0.05,0.3333333333333333,0.4,0.125,0.0,0.6,0.08571428571428572,0.0297029702970297,0.0,0.0,0.2727272727272727,0.3333333333333333,0.0,0.4,0.2222222222222222,0.0,0.09523809523809523,0.0,0.0,0.0,0.08333333333333333
2016greenironhack-meetalivaidya,0.038461538461538464,0.0,0.07317073170731707,0.1,0.0967741935483871,0.22580645161290322,0.03571428571428571,0.10714285714285714,0.09375,0.0,0.17857142857142858,0.4473684210526316,0.1523809523809524,0.03333333333333333,0.0,0.0,0.08823529411764706,0.0,0.10714285714285714,0.037037037037037035,0.0,0.14285714285714285,0.0,0.0,0.0,0.3194444444444444
2016greenironhack-sabrina-hsu,0.0,0.0,0.2222222222222222,0.1,0.2,0.0,0.75,0.5,0.08333333333333333,0.0,0.5714285714285714,0.06451612903225806,0.020618556701030927,0.0,0.0,0.0,0.25,0.0,0.5,0.2,0.0,0.058823529411764705,0.0,0.0,0.0,0.04285714285714286
2016greenironhack-aterriqu,0.1,0.0,0.4,0.13333333333333333,0.125,0.0,0.18181818181818182,0.5,0.05555555555555555,0.0,0.3076923076923077,0.14705882352941177,0.029411764705882353,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.09722222222222222
2016greenironhack-prachitamane,0.037037037037037035,0.0,0.21621621621621623,0.0967741935483871,0.12903225806451613,0.08333333333333333,0.1111111111111111,0.18518518518518517,0.09090909090909091,0.0,0.25925925925925924,0.47368421052631576,0.1619047619047619,0.03225806451612903,0.0,0.0,0.26666666666666666,0.0,0.18518518518518517,0.07407407407407407,0.0,0.1388888888888889,0.0,0.0,0.0,0.28
2016greenironhack-mgogte,0.25,0.0,0.2222222222222222,0.2222222222222222,0.2,0.0,0.4,0.8,0.08333333333333333,0.0,0.5714285714285714,0.1,0.03125,0.0,0.0,0.0,0.25,0.0,0.8,0.0,0.0,0.125,0.0,0.0,0.0,0.057971014492753624
2016greenironhack-Christyyy,0.0,0.0,0.1111111111111111,0.125,0.1111111111111111,0.0,0.25,0.4,0.1,0.0,0.2857142857142857,0.06896551724137931,0.010416666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.4,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.028985507246376812
2016greenironhack-pmittal115,0.2,0.0,0.15,0.2,0.08333333333333333,0.0,0.3333333333333333,0.42857142857142855,0.0,0.0,0.3333333333333333,0.0967741935483871,0.030927835051546393,0.0,0.0,0.0,0.23076923076923078,0.0,0.42857142857142855,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.07246376811594203
2016greenironhack-ankitbatheja,0.05,0.0,0.35714285714285715,0.038461538461538464,0.037037037037037035,0.0,0.09523809523809523,0.19047619047619047,0.0,0.0,0.125,0.11363636363636363,0.045454545454545456,0.041666666666666664,0.0,0.0,0.24,0.0,0.19047619047619047,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.09876543209876543
2016greenironhack-patrickherrod,0.0018796992481203006,0.0,0.0036496350364963502,0.005597014925373134,0.0018552875695732839,0.001841620626151013,0.0018726591760299626,0.003738317757009346,0.0,0.0,0.0037243947858473,0.0446927374301676,0.17636022514071295,0.009398496240601503,0.0,0.0,0.0036968576709796672,0.0,0.003738317757009346,0.0,0.0,0.01675977653631285,0.0,0.0,0.0,0.058098591549295774
2016greenironhack-pjt90,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,0.4,0.0,0.0,0.2857142857142857,0.03333333333333333,0.021052631578947368,0.0,0.0,0.0,0.18181818181818182,0.0,0.4,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.028985507246376812
2016greenironhack-cgrieger12,0.023809523809523808,0.0,0.22448979591836735,0.06521739130434782,0.08695652173913043,0.038461538461538464,0.07142857142857142,0.11904761904761904,0.0625,0.0,0.16666666666666666,0.36538461538461536,0.14166666666666666,0.021739130434782608,0.0,0.0,0.20454545454545456,0.0,0.11904761904761904,0.047619047619047616,0.0,0.12,0.0,0.0,0.0,0.27586206896551724
2016greenironhack-wluan,0.09090909090909091,0.0,0.38095238095238093,0.058823529411764705,0.1875,0.045454545454545456,0.2727272727272727,0.3333333333333333,0.05263157894736842,0.0,0.5,0.1111111111111111,0.02912621359223301,0.0,0.0,0.0,0.6923076923076923,0.0,0.3333333333333333,0.18181818181818182,0.0,0.13636363636363635,0.0,0.0,0.0,0.1111111111111111
2016greenironhack-MegamindHenry,0.125,0.0,0.18181818181818182,0.25,0.14285714285714285,0.0,0.2222222222222222,0.4444444444444444,0.0625,0.0,0.36363636363636365,0.12121212121212122,0.03,0.08333333333333333,0.0,0.0,0.1875,0.0,0.4444444444444444,0.0,0.0,0.1,0.0,0.0,0.0,0.11594202898550725
2016greenironhack-abelal16,0.09090909090909091,0.0,0.3181818181818182,0.2,0.1875,0.15,0.16666666666666666,0.45454545454545453,0.25,0.0,0.38461538461538464,0.14285714285714285,0.02912621359223301,0.0,0.0,0.0,0.375,0.0,0.45454545454545453,0.08333333333333333,0.0,0.13636363636363635,0.0,0.0,0.0,0.1267605633802817
2016greenironhack-jeffkeilmann,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0
2016greenironhack-ishwetasingh,0.003745318352059925,0.0,0.025179856115107913,0.01107011070110701,0.022304832713754646,0.010869565217391304,0.011235955056179775,0.014925373134328358,0.014705882352941176,0.0,0.026217228464419477,0.08823529411764706,0.35580524344569286,0.0036900369003690036,0.0,0.0,0.022058823529411766,0.0,0.014925373134328358,0.00749063670411985,0.0,0.03308823529411765,0.0,0.0,0.0,0.11627906976744186
2016greenironhack-huayifang,0.14285714285714285,0.0,0.3157894736842105,0.07692307692307693,0.15384615384615385,0.0,0.25,0.5,0.0,0.0,0.2727272727272727,0.125,0.030303030303030304,0.0,0.0,0.0,0.38461538461538464,0.0,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.08571428571428572
2016greenironhack-ccand93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0
2016greenironhack-shiboo18,0.1111111111111111,0.0,0.08,0.06666666666666667,0.0625,0.0,0.09090909090909091,0.16666666666666666,0.0,0.0,0.14285714285714285,0.26666666666666666,0.08333333333333333,0.07692307692307693,0.0,0.0,0.17647058823529413,0.0,0.16666666666666666,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.13043478260869565
2016greenironhack-tanmayee123,0.045454545454545456,0.0,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.030303030303030304,0.08695652173913043,0.17391304347826086,0.03333333333333333,0.0,0.16,0.5454545454545454,0.17,0.038461538461538464,0.0,0.0,0.2692307692307692,0.0,0.17391304347826086,0.043478260869565216,0.0,0.2,0.0,0.0,0.0,0.2638888888888889
