,2016greenironhack-taycurt17,2016greenironhack-lheston,2016greenironhack-dengc,2016greenironhack-lostkuma,2016greenironhack-crloflin,2016greenironhack-meetalivaidya,2016greenironhack-sabrina-hsu,2016greenironhack-aterriqu,2016greenironhack-prachitamane,2016greenironhack-mgogte,2016greenironhack-Christyyy,2016greenironhack-pmittal115,2016greenironhack-ankitbatheja,2016greenironhack-patrickherrod,2016greenironhack-pjt90,2016greenironhack-cgrieger12,2016greenironhack-wluan,2016greenironhack-MegamindHenry,2016greenironhack-abelal16,2016greenironhack-jeffkeilmann,2016greenironhack-ishwetasingh,2016greenironhack-huayifang,2016greenironhack-ccand93,2016greenironhack-shiboo18,2016greenironhack-tanmayee123,2016greenironhack-sauravn
2016greenironhack-taycurt17,0.125,0.0,0.3333333333333333,0.0,0.21428571428571427,0.0,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.3,0.0,0.0,0.0,0.045454545454545456,0.2222222222222222,0.07692307692307693,0.23076923076923078,0.0,0.003795066413662239,0.4444444444444444,0.0,0.0,0.14634146341463414,0.03314917127071823
2016greenironhack-lheston,0.5,0.0,0.25,0.0,0.2222222222222222,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.05263157894736842,0.25,0.14285714285714285,0.25,0.0,0.003838771593090211,0.4,0.0,0.0,0.05128205128205128,0.005555555555555556
2016greenironhack-dengc,0.07692307692307693,0.0,0.6153846153846154,0.023255813953488372,0.375,0.125,0.0,0.38461538461538464,0.13333333333333333,0.0,0.15384615384615385,0.2857142857142857,0.0,0.0,0.0,0.10869565217391304,0.14285714285714285,0.11764705882352941,0.4,0.0,0.015209125475285171,0.2857142857142857,0.0,0.0,0.13043478260869565,0.03783783783783784
2016greenironhack-lostkuma,0.0,0.0,0.07142857142857142,0.43243243243243246,0.06896551724137931,0.038461538461538464,0.0,0.08,0.08333333333333333,0.0,0.09090909090909091,0.038461538461538464,0.0,0.15,0.0,0.5,0.041666666666666664,0.037037037037037035,0.1111111111111111,0.0,0.040229885057471264,0.038461538461538464,0.0,0.0,0.4523809523809524,0.09239130434782608
2016greenironhack-crloflin,0.16666666666666666,0.0,0.5555555555555556,0.027777777777777776,0.6666666666666666,0.1,0.0,0.5714285714285714,0.25,0.0,0.3333333333333333,0.375,0.0,0.0,0.0,0.1,0.2857142857142857,0.2,0.4,0.0,0.0076481835564053535,0.375,0.0,0.0,0.0975609756097561,0.027777777777777776
2016greenironhack-meetalivaidya,0.00684931506849315,0.0,0.02666666666666667,0.1568627450980392,0.026490066225165563,0.027210884353741496,0.0,0.02027027027027027,0.02040816326530612,0.0,0.0136986301369863,0.013422818791946308,0.0,0.20707070707070707,0.0,0.24324324324324326,0.006756756756756757,0.013333333333333334,0.02666666666666667,0.0,0.2777777777777778,0.013422818791946308,0.0,0.0,0.23333333333333334,0.43805309734513276
2016greenironhack-sabrina-hsu,0.0,0.0,0.3333333333333333,0.029411764705882353,0.4444444444444444,0.0,0.0,0.5,0.14285714285714285,0.0,0.5,0.2857142857142857,0.0,0.0,0.0,0.07692307692307693,0.4,0.1111111111111111,0.3333333333333333,0.0,0.005747126436781609,0.2857142857142857,0.0,0.0,0.04878048780487805,0.011049723756906077
2016greenironhack-aterriqu,0.2,0.0,0.4444444444444444,0.0,0.2727272727272727,0.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.42857142857142855,0.0,0.0,0.0,0.04878048780487805,0.3333333333333333,0.1,0.3,0.0,0.003816793893129771,0.6666666666666666,0.0,0.0,0.1282051282051282,0.022222222222222223
2016greenironhack-prachitamane,0.022222222222222223,0.0,0.15217391304347827,0.2459016393442623,0.125,0.041666666666666664,0.0,0.1111111111111111,0.08888888888888889,0.0,0.044444444444444446,0.06382978723404255,0.0,0.26605504587155965,0.0,0.8444444444444444,0.06666666666666667,0.04081632653061224,0.10416666666666667,0.0,0.08015267175572519,0.08695652173913043,0.0,0.0,0.7872340425531915,0.19148936170212766
2016greenironhack-mgogte,0.25,0.0,0.5,0.029411764705882353,0.4444444444444444,0.0,0.0,0.8,0.14285714285714285,0.0,0.5,0.5,0.0,0.0,0.0,0.07692307692307693,0.4,0.25,0.5,0.0,0.005747126436781609,0.5,0.0,0.0,0.075,0.016666666666666666
2016greenironhack-Christyyy,0.25,0.0,0.5,0.029411764705882353,0.4444444444444444,0.125,0.0,0.5,0.3333333333333333,0.0,0.5,0.2857142857142857,0.0,0.0,0.0,0.07692307692307693,0.16666666666666666,0.25,0.3333333333333333,0.0,0.005747126436781609,0.2857142857142857,0.0,0.0,0.075,0.0223463687150838
2016greenironhack-pmittal115,0.16666666666666666,0.0,0.4,0.027777777777777776,0.36363636363636365,0.0,0.0,0.5714285714285714,0.1111111111111111,0.0,0.3333333333333333,0.375,0.0,0.0,0.0,0.07317073170731707,0.2857142857142857,0.2,0.4,0.0,0.009578544061302681,0.5714285714285714,0.0,0.0,0.07142857142857142,0.022099447513812154
2016greenironhack-ankitbatheja,0.05,0.0,0.21739130434782608,0.02,0.11538461538461539,0.0,0.0,0.19047619047619047,0.0,0.0,0.047619047619047616,0.13636363636363635,0.0,0.018018018018018018,0.0,0.05454545454545454,0.09523809523809523,0.04,0.12,0.0,0.0150093808630394,0.19047619047619047,0.0,0.0,0.1346153846153846,0.041884816753926704
2016greenironhack-patrickherrod,0.0022222222222222222,0.0,0.006593406593406593,0.04793028322440087,0.006578947368421052,0.0022026431718061676,0.0,0.004415011037527594,0.004424778761061947,0.0,0.0022172949002217295,0.004415011037527594,0.0,0.086,0.0,0.07017543859649122,0.0022123893805309734,0.008849557522123894,0.0043859649122807015,0.0,0.5030959752321982,0.004415011037527594,0.0,0.0,0.07236842105263158,0.1801125703564728
2016greenironhack-pjt90,0.0,0.0,0.25,0.0,0.2222222222222222,0.0,0.0,0.4,0.0,0.0,0.3333333333333333,0.4,0.0,0.0,0.0,0.02564102564102564,0.6666666666666666,0.0,0.25,0.0,0.0019157088122605363,0.4,0.0,0.0,0.05128205128205128,0.005555555555555556
2016greenironhack-cgrieger12,0.03333333333333333,0.0,0.26666666666666666,0.03389830508474576,0.18181818181818182,0.029411764705882353,0.0,0.16666666666666666,0.0967741935483871,0.0,0.06666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0967741935483871,0.06451612903225806,0.09090909090909091,0.26666666666666666,0.0,0.018484288354898338,0.12903225806451613,0.0,0.0,0.11290322580645161,0.05025125628140704
2016greenironhack-wluan,0.07142857142857142,0.0,0.4666666666666667,0.022727272727272728,0.35294117647058826,0.11764705882352941,0.0,0.35714285714285715,0.125,0.0,0.14285714285714285,0.1875,0.0,0.0,0.0,0.10638297872340426,0.21428571428571427,0.1111111111111111,0.2222222222222222,0.0,0.017110266159695818,0.26666666666666666,0.0,0.0,0.1276595744680851,0.0546448087431694
2016greenironhack-MegamindHenry,0.03225806451612903,0.0,0.11428571428571428,0.34782608695652173,0.1111111111111111,0.0,0.0,0.125,0.029411764705882353,0.0,0.06451612903225806,0.125,0.0,0.22772277227722773,0.0,0.4375,0.0625,0.12121212121212122,0.14705882352941177,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.42857142857142855,0.13513513513513514
2016greenironhack-abelal16,0.2,0.0,0.4444444444444444,0.02857142857142857,0.4,0.1111111111111111,0.0,0.42857142857142855,0.5,0.0,0.4,0.25,0.0,0.0,0.0,0.10256410256410256,0.14285714285714285,0.2222222222222222,0.4444444444444444,0.0,0.007662835249042145,0.25,0.0,0.0,0.07317073170731707,0.027932960893854747
2016greenironhack-jeffkeilmann,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0
2016greenironhack-ishwetasingh,0.011111111111111112,0.0,0.0425531914893617,0.17475728155339806,0.05319148936170213,0.021505376344086023,0.0,0.03260869565217391,0.010752688172043012,0.0,0.01098901098901099,0.03260869565217391,0.0,0.83,0.0,0.3473684210526316,0.02197802197802198,0.010526315789473684,0.031578947368421054,0.0,0.08718861209964412,0.03260869565217391,0.0,0.0,0.34375,0.19555555555555557
2016greenironhack-huayifang,0.16666666666666666,0.0,0.5555555555555556,0.0,0.25,0.0,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.375,0.0,0.0,0.0,0.047619047619047616,0.2857142857142857,0.09090909090909091,0.2727272727272727,0.0,0.0038095238095238095,0.5714285714285714,0.0,0.0,0.125,0.022099447513812154
2016greenironhack-ccand93,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0
2016greenironhack-shiboo18,0.1111111111111111,0.0,0.13333333333333333,0.17647058823529413,0.125,0.0,0.0,0.16666666666666666,0.0,0.0,0.1,0.16666666666666666,0.0,0.0625,0.0,0.175,0.2,0.07142857142857142,0.13333333333333333,0.0,0.01532567049808429,0.16666666666666666,0.0,0.0,0.2,0.05027932960893855
2016greenironhack-tanmayee123,0.07692307692307693,0.0,0.5,0.0,0.2222222222222222,0.058823529411764705,0.0,0.2857142857142857,0.0625,0.0,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0,0.0625,0.14285714285714285,0.05555555555555555,0.23529411764705882,0.0,0.007547169811320755,0.2857142857142857,0.0,0.0,0.15555555555555556,0.043478260869565216
2016greenironhack-sauravn,0.0008598452278589854,0.0,0.006013745704467354,0.02313624678663239,0.006008583690987125,0.0017152658662092624,0.0,0.004299226139294927,0.002577319587628866,0.0,0.0017196904557179708,0.004299226139294927,0.0,0.03801652892561983,0.0,0.030901287553648068,0.0025795356835769563,0.005159071367153913,0.006878761822871883,0.0,0.2690278824415976,0.004299226139294927,0.0,0.0,0.030874785591766724,0.0973017170891251
