,2016greenironhack-taycurt17,2016greenironhack-lheston,2016greenironhack-dengc,2016greenironhack-lostkuma,2016greenironhack-crloflin,2016greenironhack-meetalivaidya,2016greenironhack-sabrina-hsu,2016greenironhack-aterriqu,2016greenironhack-prachitamane,2016greenironhack-mgogte,2016greenironhack-Christyyy,2016greenironhack-pmittal115,2016greenironhack-ankitbatheja,2016greenironhack-patrickherrod,2016greenironhack-pjt90,2016greenironhack-cgrieger12,2016greenironhack-wluan,2016greenironhack-MegamindHenry,2016greenironhack-abelal16,2016greenironhack-jeffkeilmann,2016greenironhack-ishwetasingh,2016greenironhack-huayifang,2016greenironhack-ccand93,2016greenironhack-shiboo18,2016greenironhack-tanmayee123,2016greenironhack-sauravn
2016greenironhack-taycurt17,0.125,0.0,0.3333333333333333,0.0,0.21428571428571427,0.0,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.3,0.0,0.0,0.0,0.07692307692307693,0.2222222222222222,0.07692307692307693,0.2727272727272727,0.0,0.0,0.4444444444444444,0.0,0.0,0.2608695652173913,0.03428571428571429
2016greenironhack-lheston,0.5,0.0,0.25,0.0,0.2222222222222222,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.25,0.14285714285714285,0.3333333333333333,0.0,0.0,0.4,0.0,0.0,0.09523809523809523,0.005747126436781609
2016greenironhack-dengc,0.08333333333333333,0.0,0.6666666666666666,0.023809523809523808,0.4,0.13333333333333333,0.0,0.4166666666666667,0.14285714285714285,0.0,0.16666666666666666,0.3076923076923077,0.0,0.0,0.0,0.18518518518518517,0.15384615384615385,0.125,0.38461538461538464,0.0,0.0106951871657754,0.3076923076923077,0.0,0.0,0.2222222222222222,0.0335195530726257
2016greenironhack-lostkuma,0.0,0.0,0.2,0.06060606060606061,0.18181818181818182,0.125,0.0,0.2857142857142857,0.3333333333333333,0.0,0.5,0.125,0.0,0.0,0.0,0.09090909090909091,0.16666666666666666,0.1111111111111111,0.42857142857142855,0.0,0.0111731843575419,0.125,0.0,0.0,0.041666666666666664,0.011428571428571429
2016greenironhack-crloflin,0.16666666666666666,0.0,0.5555555555555556,0.027777777777777776,0.6666666666666666,0.1,0.0,0.5714285714285714,0.25,0.0,0.3333333333333333,0.375,0.0,0.0,0.0,0.18181818181818182,0.2857142857142857,0.2,0.5,0.0,0.005494505494505495,0.375,0.0,0.0,0.17391304347826086,0.022857142857142857
2016greenironhack-meetalivaidya,0.038461538461538464,0.0,0.13333333333333333,0.425,0.12903225806451613,0.14814814814814814,0.0,0.10714285714285714,0.1111111111111111,0.0,0.07692307692307693,0.06896551724137931,0.0,0.14432989690721648,0.0,0.6428571428571429,0.03571428571428571,0.06666666666666667,0.14285714285714285,0.0,0.0855614973262032,0.06896551724137931,0.0,0.0,0.5666666666666667,0.11173184357541899
2016greenironhack-sabrina-hsu,0.0,0.0,0.3333333333333333,0.029411764705882353,0.4444444444444444,0.0,0.0,0.5,0.14285714285714285,0.0,0.5,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.4,0.1111111111111111,0.42857142857142855,0.0,0.0111731843575419,0.2857142857142857,0.0,0.0,0.08695652173913043,0.005681818181818182
2016greenironhack-aterriqu,0.2,0.0,0.4444444444444444,0.0,0.2727272727272727,0.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.42857142857142855,0.0,0.0,0.0,0.08695652173913043,0.3333333333333333,0.1,0.375,0.0,0.0,0.6666666666666666,0.0,0.0,0.23809523809523808,0.022988505747126436
2016greenironhack-prachitamane,0.037037037037037035,0.0,0.25,0.3488372093023256,0.2,0.06666666666666667,0.0,0.18518518518518517,0.14814814814814814,0.0,0.07407407407407407,0.10344827586206896,0.0,0.14285714285714285,0.0,0.7407407407407407,0.1111111111111111,0.06451612903225806,0.17857142857142858,0.0,0.09090909090909091,0.14285714285714285,0.0,0.0,0.6551724137931034,0.11731843575418995
2016greenironhack-mgogte,0.25,0.0,0.5,0.029411764705882353,0.4444444444444444,0.0,0.0,0.8,0.14285714285714285,0.0,0.5,0.5,0.0,0.0,0.0,0.14285714285714285,0.4,0.25,0.6666666666666666,0.0,0.005555555555555556,0.5,0.0,0.0,0.13636363636363635,0.011428571428571429
2016greenironhack-Christyyy,0.25,0.0,0.5,0.029411764705882353,0.4444444444444444,0.125,0.0,0.5,0.3333333333333333,0.0,0.5,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.16666666666666666,0.25,0.42857142857142855,0.0,0.005555555555555556,0.2857142857142857,0.0,0.0,0.13636363636363635,0.017241379310344827
2016greenironhack-pmittal115,0.16666666666666666,0.0,0.4,0.027777777777777776,0.36363636363636365,0.0,0.0,0.5714285714285714,0.1111111111111111,0.0,0.3333333333333333,0.375,0.0,0.0,0.0,0.13043478260869565,0.2857142857142857,0.2,0.5,0.0,0.011049723756906077,0.5714285714285714,0.0,0.0,0.125,0.017045454545454544
2016greenironhack-ankitbatheja,0.05,0.0,0.21739130434782608,0.02,0.11538461538461539,0.0,0.0,0.19047619047619047,0.0,0.0,0.047619047619047616,0.13636363636363635,0.0,0.019417475728155338,0.0,0.08108108108108109,0.09523809523809523,0.04,0.13043478260869565,0.0,0.010256410256410256,0.19047619047619047,0.0,0.0,0.20588235294117646,0.043243243243243246
2016greenironhack-patrickherrod,0.0022222222222222222,0.0,0.006593406593406593,0.04793028322440087,0.006578947368421052,0.0022026431718061676,0.0,0.004415011037527594,0.004424778761061947,0.0,0.0022172949002217295,0.004415011037527594,0.0,0.08519269776876268,0.0,0.03524229074889868,0.0022123893805309734,0.008849557522123894,0.004405286343612335,0.0,0.36899563318777295,0.004415011037527594,0.0,0.0,0.037444933920704845,0.18666666666666668
2016greenironhack-pjt90,0.0,0.0,0.25,0.0,0.2222222222222222,0.0,0.0,0.4,0.0,0.0,0.3333333333333333,0.4,0.0,0.0,0.0,0.047619047619047616,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.4,0.0,0.0,0.09523809523809523,0.005747126436781609
