,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-ankitbatheja,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-taycurt17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-crloflin,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-pjt90,0.26674641148325356,0.5730337078651685,0.210727969348659,0.5094736842105263,0.4738955823293173,0.0,0.2455573505654281,0.48507462686567165,0.1969111969111969,0.03515625,0.0009830839067989457,0.32861635220125784,0.1744186046511628,0.22955974842767296,0.014760147601476014,0.0,0.36764705882352944,0.0038587918105990396,0.27195121951219514,0.0,0.4904214559386973,0.35019455252918286,0.0,0.12213740458015267,0.624113475177305,0.5725190839694656
2016greenironhack-tanmayee123,0.04956629491945477,0.24550898203592814,0.5757575757575758,0.07905982905982906,0.08523908523908524,0.0,0.07293666026871401,0.25675675675675674,0.53125,0.23255813953488372,0.00015666737166983917,0.05852842809364549,0.5964912280701754,0.04456521739130435,0.0024414673844998123,0.0,0.32231404958677684,0.0006405501989076933,0.04659949622166247,0.0,0.2826086956521739,0.43617021276595747,0.0,0.6078431372549019,0.1941747572815534,0.22699386503067484
2016greenironhack-shiboo18,0.39281705948372614,0.30869565217391304,0.12415349887133183,0.25383542538354253,0.26170798898071623,0.0,0.7518382352941176,0.2608695652173913,0.10810810810810811,0.02054794520547945,0.0016998409826177552,0.277363184079602,0.10730593607305935,0.2374429223744292,0.024477052763034655,0.0,0.2175824175824176,0.007316004180573817,0.30042462845010615,0.0,0.2802690582959641,0.19413092550790068,0.0,0.07936507936507936,0.2903225806451613,0.32589285714285715
2016greenironhack-prachitamane,0.042027194066749075,0.18604651162790697,0.5384615384615384,0.07051282051282051,0.07468879668049792,0.0,0.06936416184971098,0.23809523809523808,0.5161290322580645,0.2564102564102564,0.00014491788639221047,0.051839464882943144,0.5818181818181818,0.03908794788273615,0.0023165539694465316,0.0,0.2786885245901639,0.0005899903915850514,0.041561712846347604,0.0,0.2536231884057971,0.35051546391752575,0.0,0.625,0.17475728155339806,0.20987654320987653
2016greenironhack-sabrina-hsu,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-cgrieger12,0.30606617647058826,0.26537216828478966,0.08653846153846154,0.5797950219619327,0.6580937972768532,0.0,0.17898022892819979,0.1856474258970359,0.07177033492822966,0.01620745542949757,0.002342030438562824,0.7723935389133627,0.07431340872374798,0.6295116772823779,0.03694673668417104,0.0,0.15772870662460567,0.010026794290625368,0.6261574074074074,0.0,0.2016,0.13804173354735153,0.0,0.05806451612903226,0.2893081761006289,0.24437299035369775
2016greenironhack-lheston,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-sauravn,0.42653508771929827,0.3187250996015936,0.10276679841897234,0.700354609929078,0.6915077989601387,0.0,0.30541237113402064,0.22840690978886757,0.08661417322834646,0.02012072434607646,0.0019387663179498426,0.6395173453996983,0.08782435129740519,0.5053191489361702,0.030862651809189935,0.0,0.18992248062015504,0.008327433329961904,0.48899188876013905,0.0,0.24703557312252963,0.16633663366336635,0.0,0.06772908366533864,0.3384321223709369,0.2976190476190476
2016greenironhack-lostkuma,0.08168316831683169,0.38235294117647056,0.5595238095238095,0.13675213675213677,0.13195876288659794,0.0,0.12476007677543186,0.4105960264900662,0.3888888888888889,0.1267605633802817,0.0002663355749910895,0.10738255033557047,0.5128205128205128,0.07158351409978309,0.004068857589984351,0.0,0.496,0.0011294292168166954,0.08196721311475409,0.0,0.42657342657342656,0.6363636363636364,0.0,0.4342105263157895,0.3062200956937799,0.35119047619047616
2016greenironhack-abelal16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-dengc,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-ishwetasingh,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-jeffkeilmann,0.0297029702970297,0.1488095238095238,0.2714285714285714,0.05150214592274678,0.049689440993788817,0.0,0.04816955684007707,0.1476510067114094,0.31746031746031744,0.26666666666666666,0.00010183419043776952,0.04040404040404041,0.288135593220339,0.02714440825190011,0.0015651411757340512,0.0,0.1693548387096774,0.00043829335311272566,0.0316055625790139,0.0,0.13286713286713286,0.22448979591836735,0.0,0.34,0.10526315789473684,0.1144578313253012
2016greenironhack-huayifang,0.05693069306930693,0.27218934911242604,0.6323529411764706,0.09401709401709402,0.09523809523809523,0.0,0.08846153846153847,0.2781456953642384,0.4583333333333333,0.2,0.00018800158234665143,0.07202680067001675,0.7192982456140351,0.051031487513572206,0.0029424654103800164,0.0,0.35772357723577236,0.0007922861670206668,0.05408805031446541,0.0,0.3237410071942446,0.43434343434343436,0.0,0.5614035087719298,0.21634615384615385,0.2621951219512195
2016greenironhack-patrickherrod,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-MegamindHenry,0.03965303593556382,0.19047619047619047,0.5238095238095238,0.06652360515021459,0.06639004149377593,0.0,0.06165703275529865,0.2191780821917808,0.5517241379310345,0.2857142857142857,0.00012925108786332286,0.05042016806722689,0.5961538461538461,0.035869565217391305,0.0020033807049395854,0.0,0.26666666666666666,0.0005225629182610455,0.039141414141414144,0.0,0.2426470588235294,0.3368421052631579,0.0,0.7209302325581395,0.16097560975609757,0.19254658385093168
2016greenironhack-mgogte,0.01734820322180917,0.08333333333333333,0.23809523809523808,0.027896995708154508,0.029045643153526972,0.0,0.02697495183044316,0.0958904109589041,0.2413793103448276,0.5882352941176471,5.875049448332857e-05,0.020168067226890758,0.25,0.016304347826086956,0.0008764790584110687,0.0,0.11666666666666667,0.00021913928830301908,0.016414141414141416,0.0,0.11029411764705882,0.14736842105263157,0.0,0.3023255813953488,0.07317073170731707,0.08074534161490683
2016greenironhack-pmittal115,0.038461538461538464,0.17159763313609466,0.40298507462686567,0.06223175965665236,0.05785123966942149,0.0,0.053742802303262956,0.17333333333333334,0.41935483870967744,0.30303030303030304,0.00012141768859887904,0.047058823529411764,0.5,0.03369565217391304,0.0019408965689957426,0.0,0.22950819672131148,0.0005057145746940427,0.036616161616161616,0.0,0.22794117647058823,0.2755102040816326,0.0,0.6363636363636364,0.14563106796116504,0.15853658536585366
2016greenironhack-aterriqu,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-ccand93,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-Christyyy,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-wluan,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-meetalivaidya,0.38485804416403785,0.23722627737226276,0.10810810810810811,0.1992619926199262,0.20681265206812652,0.0,0.9378531073446328,0.21481481481481482,0.08604206500956023,0.017509727626459144,0.001942568890699168,0.2393258426966292,0.0914396887159533,0.21065989847715735,0.026658361881033946,0.0,0.1864406779661017,0.008478147280419356,0.25822050290135395,0.0,0.22770398481973433,0.15458015267175573,0.0,0.07392996108949416,0.23024054982817868,0.2546816479400749
