,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-ankitbatheja,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-taycurt17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-crloflin,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-pjt90,0.2697841726618705,0.7798507462686567,0.22007722007722008,0.5222929936305732,0.491869918699187,0.0,0.06246545052515202,0.524904214559387,0.20622568093385213,0.04743083003952569,0.000990925006952142,0.05513666352497644,0.18359375,0.17804363124560169,0.014950581759039159,0.0,0.4090909090909091,0.003875707737934753,0.1933115823817292,0.0,0.5136186770428015,0.35546875,0.0,0.15294117647058825,0.6594202898550725,0.5907335907335908
2016greenironhack-tanmayee123,0.09950859950859951,0.39732142857142855,0.5833333333333334,0.1841541755888651,0.18503118503118504,0.0,0.022790439132851583,0.581081081081081,0.5869565217391305,0.1348314606741573,0.0003485862672677495,0.0205819730305181,0.5444444444444444,0.06263194933145672,0.0055722514400200355,0.0,0.625,0.0014496662396332007,0.07089859851607584,0.0,0.5957446808510638,0.9468085106382979,0.0,0.3684210526315789,0.3486238532110092,0.48502994011976047
2016greenironhack-shiboo18,0.5245700245700246,0.3873684210526316,0.136986301369863,0.3124087591240876,0.32946298984034833,0.0,0.12020033388981637,0.3004484304932735,0.11564625850340136,0.027586206896551724,0.0017037643400165286,0.10295857988165681,0.10983981693363844,0.23404255319148937,0.027235161532682194,0.0,0.2505643340857788,0.007332984946309064,0.2821512081060016,0.0,0.2918552036199095,0.19954648526077098,0.0,0.09174311926605505,0.3559322033898305,0.3561643835616438
2016greenironhack-prachitamane,0.04460966542750929,0.16517857142857142,0.5873015873015873,0.0728051391862955,0.07692307692307693,0.0,0.010303536619326092,0.2465753424657534,0.6206896551724138,0.32432432432432434,0.00014491788639221047,0.008280104092737165,0.7058823529411765,0.026038001407459536,0.0023165539694465316,0.0,0.2892561983471074,0.000623725156352725,0.028029678483099753,0.0,0.27205882352941174,0.37894736842105264,0.0,0.7333333333333333,0.18048780487804877,0.23270440251572327
2016greenironhack-sabrina-hsu,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-cgrieger12,0.37640149492792313,0.12641083521444696,0.035553047404063204,0.2618510158013544,0.2714446952595937,0.0,0.4549647314161693,0.08182844243792325,0.03216704288939052,0.006772009029345372,0.00693644788068213,0.3969252271139064,0.028216704288939052,0.7988732394366197,0.1085842808946645,0.0,0.06715575620767494,0.02924676112337214,0.6456953642384106,0.0,0.07674943566591422,0.05304740406320542,0.0,0.023137697516930022,0.11568848758465011,0.08972911963882618
2016greenironhack-lheston,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-sauravn,0.5025716385011021,0.1760450160771704,0.04830917874396135,0.36897106109324757,0.3837489943684634,0.0,0.3258303595937414,0.11612903225806452,0.043478260869565216,0.009685230024213076,0.00485279084432294,0.2871613663133098,0.038678485092667206,0.8523676880222841,0.07737089201877934,0.0,0.09516129032258064,0.02067989146006438,0.8623574144486692,0.0,0.107085346215781,0.07413376309427881,0.0,0.03225806451612903,0.1552,0.12651087832393232
2016greenironhack-lostkuma,0.10727496917385944,0.4107142857142857,0.5656565656565656,0.1956989247311828,0.19126819126819128,0.0,0.02447844228094576,0.6344827586206897,0.49,0.13043478260869565,0.0003603363661644152,0.02177514792899408,0.5106382978723404,0.06474313863476425,0.00576008014024543,0.0,0.7016129032258065,0.0015508841725527217,0.07514450867052024,0.0,0.6764705882352942,0.7547169811320755,0.0,0.3711340206185567,0.42105263157894735,0.56875
2016greenironhack-abelal16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-dengc,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-ishwetasingh,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-jeffkeilmann,0.05086848635235732,0.18303571428571427,0.625,0.08836206896551724,0.08523908523908524,0.0,0.011417432470064048,0.2827586206896552,0.7192982456140351,0.23255813953488372,0.00016058468492109807,0.009704142011834319,0.5964912280701754,0.028852920478536243,0.002566992236413724,0.0,0.3445378151260504,0.0006911549029854521,0.033884297520661154,0.0,0.3014705882352941,0.42105263157894735,0.0,0.6078431372549019,0.2,0.25
2016greenironhack-huayifang,0.1552567237163814,0.5714285714285714,0.4027777777777778,0.2967741935483871,0.288981288981289,0.0,0.03553581343697946,0.832258064516129,0.38028169014084506,0.08633093525179857,0.0005444212488788447,0.03216650898770104,0.3404255319148936,0.09781843771991555,0.008702729777109942,0.0,0.6973684210526315,0.0022249190938511327,0.11395540875309662,0.0,0.7973856209150327,0.6524822695035462,0.0,0.2857142857142857,0.5087719298245614,0.6555555555555556
2016greenironhack-patrickherrod,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-MegamindHenry,0.2222568578553616,0.06813819577735125,0.01891631933311959,0.13080568720379146,0.14449395289624442,0.0,0.8674463937621832,0.04153354632587859,0.01569004162664105,0.0038523274478330658,0.012200519354371232,0.7368670137245622,0.015073765234124438,0.41705716963448924,0.19502880040070122,0.0,0.035211267605633804,0.05251091519023617,0.35878102419101476,0.0,0.040653008962868116,0.027537624079410822,0.0,0.013162118780096307,0.058673469387755105,0.04935897435897436
2016greenironhack-mgogte,0.018610421836228287,0.06696428571428571,0.23809523809523808,0.027896995708154508,0.031185031185031187,0.0,0.004177109440267335,0.10344827586206896,0.2631578947368421,0.8,5.875049448332857e-05,0.003312825366777094,0.3,0.01055594651653765,0.0009391435011269722,0.0,0.12605042016806722,0.00025286154987272635,0.010726072607260726,0.0,0.11029411764705882,0.1595744680851064,0.0,0.36585365853658536,0.07317073170731707,0.09433962264150944
2016greenironhack-pmittal115,0.038461538461538464,0.13333333333333333,0.49206349206349204,0.06451612903225806,0.06444906444906445,0.0,0.008632692843219159,0.21379310344827587,0.5172413793103449,0.3870967741935484,0.00012141768859887904,0.0073372781065088755,0.5283018867924528,0.021815622800844477,0.0019408965689957426,0.0,0.2605042016806723,0.0005225805364036344,0.02477291494632535,0.0,0.22794117647058823,0.28865979381443296,0.0,0.7142857142857143,0.15121951219512195,0.1728395061728395
2016greenironhack-aterriqu,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-ccand93,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-Christyyy,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-wluan,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-meetalivaidya,0.16132524902555218,0.047316538882803946,0.013602457218078104,0.09557058695177831,0.10144293834717971,0.0,0.7876261518209741,0.029559886139697834,0.010955302366345312,0.0026333113890717576,0.017848400224035218,0.6654655793665845,0.01030701754385965,0.2961838681699913,0.2849899849774662,0.0,0.026113671274961597,0.07681933885133427,0.2534231688763312,0.0,0.028039430449069005,0.018838992332968235,0.0,0.008997147245995173,0.04406928305196229,0.033757124068391056
